,AXISBANK,BANKBARODA,HDFCBANK,ICICIBANK,PNB,SBI
2017-10-19,460.3,134.9,1848.4,257.85,129.55,242.75
2017-10-23,449.95,137.9,1863.3,262.55,131.0,245.95
2017-10-24,451.95,143.15,1867.1,266.55,138.2,254.45
2017-10-25,473.0,188.15,1795.1,305.7,202.05,324.9
2017-10-26,484.3,185.7,1795.35,299.25,213.6,320.5
2017-10-27,485.95,174.4,1791.05,301.15,196.65,311.05
2017-10-30,484.0,174.65,1815.0,300.55,203.95,312.0
2017-10-31,523.15,169.9,1808.5,300.1,197.15,305.8
2017-11-01,535.1,172.45,1821.2,313.4,198.9,319.85
2017-11-02,532.15,169.55,1822.1,316.65,197.45,314.35
2017-11-03,540.1,171.75,1830.7,315.9,207.8,325.0
2017-11-06,534.5,172.6,1828.6,316.1,201.2,329.0
2017-11-07,527.15,165.25,1823.7,312.45,190.8,317.2
2017-11-08,544.85,162.3,1825.95,305.5,189.05,309.55
2017-11-09,540.4,165.55,1827.85,311.3,192.3,313.7
2017-11-10,544.8,169.8,1822.0,318.5,190.1,333.55
2017-11-13,537.35,172.1,1813.55,314.25,187.65,331.05
2017-11-14,545.65,174.35,1802.35,314.1,184.05,329.1
2017-11-15,542.0,175.2,1800.25,315.5,180.7,324.95
2017-11-16,542.6,182.8,1807.7,318.95,189.6,333.4
2017-11-17,542.4,183.55,1825.55,325.1,190.8,337.5
2017-11-20,545.15,184.45,1838.15,318.55,187.25,333.0
2017-11-21,546.8,180.35,1846.25,319.9,186.3,330.65
2017-11-22,540.5,180.65,1855.25,318.9,189.2,335.3
2017-11-23,544.15,178.1,1842.85,319.45,186.5,334.95
2017-11-24,545.5,176.85,1851.4,317.2,186.1,332.4
2017-11-27,559.4,175.4,1857.55,317.0,185.85,335.65
2017-11-28,562.55,172.25,1865.35,313.2,183.7,332.0
2017-11-29,549.5,171.65,1873.3,314.85,181.6,328.9
2017-11-30,535.4,169.1,1853.7,307.55,176.1,320.35
2017-12-01,533.85,167.6,1848.2,305.25,171.5,312.75
2017-12-04,534.95,170.1,1834.1,304.25,173.2,313.6
2017-12-05,533.15,170.0,1820.45,305.25,175.95,319.1
2017-12-06,530.5,165.95,1803.3,299.5,172.1,312.4
2017-12-07,534.05,167.95,1809.65,305.8,173.9,316.4
2017-12-08,542.5,167.45,1840.4,310.75,172.7,313.1
2017-12-11,545.1,167.45,1846.4,311.45,172.95,318.4
2017-12-12,538.6,165.6,1819.9,307.6,173.7,318.45
2017-12-13,535.75,163.75,1821.35,302.95,167.8,313.3
2017-12-14,541.45,165.85,1838.05,304.35,169.6,314.0
2017-12-15,547.95,165.25,1873.45,303.15,171.6,312.25
2017-12-18,548.65,169.4,1878.95,308.9,178.75,318.9
2017-12-19,553.65,168.3,1884.5,313.7,178.75,319.8
2017-12-20,554.5,166.65,1868.15,315.8,170.5,317.5
2017-12-21,548.95,167.9,1868.3,315.45,173.5,316.75
2017-12-22,553.6,168.0,1876.65,316.6,175.95,319.85
2017-12-26,555.0,166.5,1868.35,318.15,174.3,317.15
2017-12-27,554.6,166.0,1856.75,312.8,174.1,314.85
2017-12-28,546.85,162.75,1878.05,315.3,170.8,308.4
2017-12-29,563.95,160.65,1872.4,314.0,171.4,309.9
2018-01-01,565.5,161.5,1854.5,310.3,169.75,307.1
2018-01-02,559.5,157.95,1872.35,309.7,166.4,303.25
2018-01-03,560.45,157.85,1852.65,315.0,166.6,302.85
2018-01-04,559.9,163.9,1859.9,314.7,176.45,308.5
2018-01-05,563.25,161.8,1863.6,312.9,176.0,306.35
2018-01-08,565.45,161.65,1860.6,314.15,175.7,305.8
2018-01-09,565.3,164.5,1863.7,312.6,174.65,304.3
2018-01-10,562.8,162.5,1864.2,312.0,170.65,301.1
2018-01-11,558.75,163.3,1872.55,309.5,172.75,302.2
2018-01-12,555.1,163.0,1865.3,317.7,174.2,302.25
2018-01-15,560.55,164.4,1897.75,329.3,172.15,302.6
2018-01-16,563.2,156.95,1900.15,334.1,165.55,296.15
2018-01-17,585.2,165.2,1890.5,343.25,175.55,307.1
2018-01-18,584.8,162.35,1934.3,346.15,170.5,303.25
2018-01-19,590.25,165.4,1952.2,353.6,176.4,309.25
2018-01-22,611.55,164.8,1963.35,351.5,176.0,306.5
2018-01-23,620.1,173.15,1951.3,362.3,185.8,318.1
2018-01-24,607.95,178.35,1957.65,352.75,194.65,329.9
2018-01-25,616.1,167.15,1974.95,360.8,180.9,313.15
2018-01-29,605.55,162.35,1999.65,357.65,173.95,312.1
2018-01-30,593.75,160.2,1995.5,353.25,172.65,313.55
2018-01-31,593.6,156.8,2005.7,352.95,171.35,313.25
2018-02-01,592.8,152.35,1991.15,346.2,167.55,306.05
2018-02-02,564.9,153.2,1948.0,335.1,161.85,297.35
2018-02-05,566.25,157.5,1913.85,329.7,163.7,298.05
2018-02-06,563.7,154.45,1896.8,330.7,161.05,291.75
2018-02-07,559.35,153.95,1872.8,332.55,156.55,292.8
2018-02-08,568.45,156.2,1880.95,333.85,159.35,301.4
2018-02-09,557.55,156.25,1849.5,326.75,156.8,296.4
2018-02-12,564.2,168.65,1876.65,326.25,161.65,288.75
2018-02-14,543.9,165.8,1883.15,318.95,145.85,276.2
2018-02-15,543.7,159.05,1881.9,328.65,128.25,278.7
2018-02-16,537.85,152.4,1878.6,321.05,125.55,271.65
2018-02-19,540.55,143.85,1878.2,319.75,116.5,268.5
2018-02-20,531.7,144.8,1863.2,317.25,116.55,269.65
2018-02-21,535.8,145.9,1857.4,319.2,117.3,273.3
2018-02-22,530.25,143.4,1853.2,318.35,114.6,272.6
2018-02-23,536.65,145.55,1880.55,322.75,113.45,276.05
2018-02-26,552.3,143.75,1911.55,327.05,112.0,274.45
2018-02-27,538.4,141.45,1902.55,322.15,98.35,267.6
2018-02-28,528.75,141.95,1884.2,313.25,101.4,268.0
2018-03-01,525.75,138.3,1874.35,304.95,101.05,262.15
2018-03-05,524.55,138.8,1869.95,303.35,100.1,263.5
2018-03-06,517.35,135.25,1846.25,295.05,97.85,256.55
2018-03-07,512.65,132.6,1832.6,286.7,95.5,246.65
2018-03-08,520.55,134.35,1852.85,296.95,96.65,256.8
2018-03-09,505.35,131.55,1851.05,292.7,95.6,253.25
2018-03-12,519.2,132.1,1867.25,300.65,94.6,252.85
2018-03-13,531.5,141.55,1860.25,304.35,97.95,254.7
2018-03-14,536.15,145.75,1864.5,306.05,99.3,257.05
2018-03-15,529.65,143.75,1880.8,301.45,98.55,253.7
2018-03-16,522.6,143.8,1853.0,298.1,98.85,252.3
2018-03-19,519.45,133.35,1847.25,294.55,96.55,247.95
2018-03-20,521.1,135.85,1839.5,292.0,96.85,249.1
2018-03-21,526.3,135.6,1858.9,289.2,97.6,248.0
2018-03-22,518.2,134.95,1867.75,283.25,96.55,241.55
2018-03-23,499.5,133.2,1841.55,275.55,93.15,234.8
2018-03-26,507.3,141.5,1893.45,281.65,95.8,246.5
2018-03-27,512.2,143.7,1892.6,283.9,99.45,254.35
2018-03-28,510.5,142.3,1886.1,278.35,95.3,249.9
2018-04-02,499.05,141.9,1931.2,261.85,96.3,246.15
2018-04-03,501.55,145.35,1915.9,270.05,95.45,250.5
2018-04-04,492.25,139.9,1883.25,268.65,94.4,247.3
2018-04-05,503.1,147.8,1908.9,278.65,97.0,259.3
2018-04-06,500.2,150.4,1923.4,280.65,102.15,259.7
2018-04-09,519.3,153.3,1939.05,280.85,105.25,260.65
2018-04-10,546.15,153.25,1920.85,288.8,105.2,263.3
2018-04-11,539.8,150.6,1918.85,284.55,102.2,257.05
2018-04-12,548.75,148.85,1928.8,286.75,101.25,253.8
2018-04-13,542.55,150.45,1925.0,288.25,101.3,250.95
2018-04-16,542.4,149.85,1942.1,287.6,99.15,249.0
2018-04-17,532.4,147.85,1948.5,291.75,97.95,248.15
2018-04-18,518.25,141.65,1932.6,290.05,97.15,246.45
2018-04-19,512.9,145.35,1939.0,289.6,96.1,246.15
2018-04-20,505.7,143.6,1955.9,282.15,93.6,241.2
2018-04-23,506.2,144.15,1935.75,279.4,94.1,242.45
2018-04-24,504.85,141.85,1935.0,284.1,93.15,240.6
2018-04-25,498.4,136.35,1920.75,278.9,92.3,237.2
2018-04-26,493.75,137.35,1930.25,278.85,91.0,233.2
2018-04-27,539.2,143.2,1923.4,287.9,93.4,242.6
2018-04-30,517.3,148.95,1944.3,284.2,95.4,246.4
2018-05-02,523.75,144.3,1969.5,276.9,92.8,241.0
2018-05-03,533.4,143.05,1967.9,281.9,92.05,241.9
2018-05-04,520.3,139.9,1988.5,282.85,91.55,241.95
2018-05-07,536.1,143.55,1977.4,289.8,93.8,246.5
2018-05-08,542.25,145.6,1967.05,309.3,92.65,250.05
2018-05-09,548.5,144.3,1978.4,306.8,93.0,248.0
2018-05-10,547.65,138.65,1992.7,306.85,91.4,247.95
2018-05-11,553.3,142.7,2011.75,310.95,88.8,250.35
2018-05-14,551.9,142.7,2021.75,310.1,89.3,253.6
2018-05-15,549.7,139.65,2037.8,308.25,85.95,248.0
2018-05-16,550.0,132.05,2023.35,297.25,75.6,243.1
2018-05-17,539.45,130.0,2027.75,296.0,76.45,242.7
2018-05-18,532.9,126.7,2012.15,286.1,74.75,238.85
2018-05-21,526.85,129.9,1993.05,289.3,78.15,244.45
2018-05-22,523.3,132.9,1989.9,290.3,81.55,253.9
2018-05-23,520.25,136.6,1967.5,292.05,80.55,263.2
2018-05-24,534.45,138.85,1986.0,297.7,82.1,268.5
2018-05-25,538.5,141.3,2008.7,295.65,83.35,266.95
2018-05-28,546.15,145.4,2042.2,299.25,88.7,272.05
2018-05-29,547.75,140.4,2032.6,289.9,85.65,264.3
2018-05-30,541.65,138.45,2048.3501,284.9,86.1,267.15
2018-05-31,545.9,136.85,2139.45,285.8,83.65,269.55
2018-06-01,536.65,136.95,2110.6001,289.3,82.95,266.7
2018-06-04,537.05,131.55,2046.2,286.75,83.2,263.0
2018-06-05,530.9,127.75,2063.6001,284.1,82.65,263.55
2018-06-06,531.4,130.25,2057.3501,283.9,84.7,270.15
2018-06-07,542.4,131.4,2062.2,290.9,86.1,269.65
2018-06-08,537.4,132.25,2049.3501,288.25,90.45,273.0
2018-06-11,539.95,133.7,2042.3,286.4,91.6,274.0
2018-06-12,537.15,133.35,2043.85,287.4,91.75,282.85
2018-06-13,540.65,136.75,2031.45,290.75,91.3,287.7
2018-06-14,532.0,135.15,2037.4,284.75,91.7,282.6
2018-06-15,528.75,131.3,2029.6,282.5,89.85,277.45
2018-06-18,522.55,130.4,2019.15,293.0,88.5,276.85
2018-06-19,517.2,127.85,2023.5,292.8,86.8,272.6
2018-06-20,519.1,125.1,2056.1499,293.2,86.2,273.3
2018-06-21,513.05,122.0,2057.6001,297.95,83.4,268.65
2018-06-22,525.65,121.5,2083.3501,300.65,81.9,273.05
2018-06-25,515.2,116.8,2094.95,289.7,79.8,268.45
2018-06-26,514.2,118.05,2093.7,288.1,79.85,267.4
2018-06-27,507.85,115.15,2112.6001,279.05,76.75,261.7
2018-06-28,504.6,113.0,2130.8501,271.4,72.8,257.0
2018-06-29,510.8,112.65,2108.45,275.4,76.15,259.35
2018-07-02,512.25,113.65,2073.25,277.4,78.15,258.85
2018-07-03,511.55,113.0,2070.2,272.9,77.15,257.5
2018-07-04,514.75,113.1,2103.55,273.25,76.1,257.45
2018-07-05,511.0,113.25,2123.75,271.55,75.55,256.45
2018-07-06,513.7,115.55,2115.1499,270.05,76.95,257.2
2018-07-09,525.25,117.0,2125.6499,271.2,77.8,261.55
2018-07-10,532.55,119.5,2146.3999,273.4,77.85,263.75
2018-07-11,536.55,116.2,2148.25,268.75,75.55,259.1
2018-07-12,538.35,119.45,2165.95,272.3,76.1,262.75
2018-07-13,523.0,117.4,2180.8999,267.75,73.85,257.75
2018-07-16,522.1,113.05,2168.8501,259.25,73.85,251.6
2018-07-17,537.9,120.8,2176.75,266.45,78.7,259.05
2018-07-18,526.55,117.65,2176.2,262.7,75.2,259.55
2018-07-19,526.8,120.05,2186.1001,261.2,75.3,260.2
2018-07-20,533.7,120.25,2189.05,265.8,75.55,261.5
2018-07-23,540.35,126.3,2156.45,275.55,78.95,266.35
2018-07-24,546.1,132.55,2159.75,274.35,79.3,266.85
2018-07-25,532.25,131.8,2170.3501,274.65,79.25,271.85
2018-07-26,541.65,138.85,2192.6001,285.65,80.85,287.7
2018-07-27,553.25,137.85,2202.1499,293.2,82.0,286.75
2018-07-30,569.65,152.05,2169.8999,307.35,85.9,297.4
2018-07-31,550.4,153.35,2179.5,304.25,85.1,293.5
2018-08-01,545.15,150.2,2158.7,299.3,87.4,295.1
2018-08-02,547.25,147.25,2130.2,298.55,85.15,293.9
2018-08-03,574.75,149.6,2121.6499,305.0,88.15,299.25
2018-08-06,596.8,150.55,2114.3,315.1,90.05,308.5
2018-08-07,593.05,146.15,2130.8999,313.15,82.85,304.05
2018-08-08,596.3,148.6,2136.3501,318.7,80.45,308.7
2018-08-09,621.05,154.75,2118.5,333.0,83.4,317.4
2018-08-10,615.5,148.3,2114.45,328.6,83.25,304.45
2018-08-13,604.9,145.65,2091.6499,324.9,80.4,294.15
2018-08-14,618.05,146.3,2089.1001,332.45,79.9,294.9
2018-08-16,623.45,142.7,2075.7,334.3,81.55,292.7
2018-08-17,627.3,146.2,2077.3501,340.0,83.45,302.1
2018-08-20,624.4,151.0,2096.2,338.45,84.2,307.65
2018-08-21,635.75,150.9,2096.05,338.85,83.65,307.0
2018-08-23,631.75,149.85,2079.8999,337.2,84.5,302.45
2018-08-24,639.9,147.4,2069.8501,330.15,85.8,300.45
2018-08-27,650.2,150.05,2080.45,339.9,85.25,308.0
2018-08-28,660.05,143.85,2094.8501,338.9,82.9,305.35
2018-08-29,656.9,147.7,2078.5,340.65,84.15,309.7
2018-08-30,649.75,150.15,2066.1001,344.35,85.1,308.6
2018-08-31,649.25,152.95,2061.2,342.6,88.15,309.6
2018-09-03,631.8,151.7,2075.05,334.15,86.35,306.35
2018-09-04,641.8,145.55,2051.8,328.5,83.15,296.4
2018-09-05,637.65,144.55,2045.85,329.65,83.1,296.55
2018-09-06,638.2,146.1,2052.2,328.65,83.25,296.45
2018-09-07,645.55,148.05,2056.95,335.1,84.4,291.65
2018-09-10,651.75,146.6,2041.15,332.9,82.7,284.85
2018-09-11,650.15,140.5,2000.4,326.55,81.7,282.6
2018-09-12,635.45,133.55,2011.85,322.9,81.15,285.3
2018-09-14,636.4,134.4,2029.6,328.35,82.8,290.65
2018-09-17,625.95,135.25,1992.2,325.7,83.0,285.3
2018-09-18,608.6,113.1,1989.2,318.85,79.3,273.8
